Sno,QuesAnsNo,Cosine_Sim,Jaccard_Sim,Manhattan_Dis,Euclidean_Dis,Wordnet_wup_sim,Wordnet_path_sim,wordnet_res_sim,Word_jcn_sim,Wordnet_lin_sim,Wordnet_lch_sim,Bi_gram,embed_glove,embed_sim,embed_b,lengthRatio,embed_glove_ques,lsa,Recall,Precision,PreRec,countch,countch1,countwd1,commonw,Diff,DiffDiv,DiffDiv1,SentRatio,Score
108,14,0.816496581,0.666666667,1,1,0.83,0.78,6.74,6.67E+299,0.69,2.94,0.5,0.92,0.702178543,0.97493448,1.2,0.65,0.999174194,0.75,1,0.75,0.608695652,1.642857143,0.75,3,1,0.083333333,0.25,0,5
109,14,0.547722558,0.375,5,7,1,1,9.71,1.00E+300,1,3.64,0.5,1,0.793636325,0.974235177,0.5,1,0.221035366,1,0.444444444,0.444444444,2.565217391,0.389830508,2.25,4,5,0.138888889,1.25,0,5
110,14,0.816496581,0.666666667,1,1,0.83,0.78,6.74,6.67E+299,0.69,2.94,0.5,0.92,0.702178543,0.97493448,1.2,0.65,0.999174194,0.75,1,0.75,0.608695652,1.642857143,0.75,3,1,0.083333333,0.25,0,5
111,14,0.577350269,0.4,3,3,0.83,0.78,6.74,6.67E+299,0.69,2.97,0,0.98,0.376709761,0.960491982,0.857142857,0.65,0.999998726,0.75,0.6,0.45,1.086956522,0.92,1.25,3,1,0.05,0.25,0,5
112,14,0.769800359,0.5,4,4,1,1,9.71,1.00E+300,1,3.64,1,1,0.792957059,0.982261675,0.6,1,0.96954454,1,0.571428571,0.571428571,1.739130435,0.575,1.75,4,3,0.107142857,0.75,0,5
113,14,0.547722558,0.375,5,7,1,1,9.71,1.00E+300,1,3.64,0.5,1,0.793636325,0.974235177,0.5,1,0.221035366,1,0.444444444,0.444444444,2.565217391,0.389830508,2.25,4,5,0.138888889,1.25,0,5
114,14,0.866025404,0.75,1,1,1,1,9.71,1.00E+300,1,3.64,0.5,1,1,1,1,1,1,1,1,1,1,1,1,4,0,0,0,0,5
115,14,0.866025404,0.75,1,1,1,1,9.71,1.00E+300,1,3.64,0.5,1,0.878932042,0.991053973,0.857142857,1,1,1,0.8,0.8,1.304347826,0.766666667,1.25,4,1,0.05,0.25,0,5
116,15,0.333333333,0.2,8,8,0.82,0.48,6.77,3.33E+299,0.7,2.57,0,0.96,0.326889865,0.9629025,1,0.2,0.109418995,0.333333333,0.333333333,0.111111111,1.108108108,0.902439024,1,2,0,0,0,0,2
117,15,0.240192231,0.176470588,18,26,0.87,0.62,7.51,5.00E+299,0.82,2.85,0,1,0.458763964,0.974814923,0.363636364,0.52,0.359227564,0.5,0.230769231,0.115384615,3.189189189,0.313559322,2.166666667,3,7,0.08974359,1.166666667,1,4.5
118,15,0.9258201,0.857142857,1,1,1,1,9.92,1.00E+300,1,3.64,0.4,1,1,0.994966712,0.888888889,1,0.972025598,1,0.857142857,0.857142857,1.243243243,0.804347826,1.166666667,6,1,0.023809524,0.166666667,0,5
119,15,0.816496581,0.545454545,6,6,1,1,9.92,1.00E+300,1,3.64,0.2,1,0.885152622,0.984912675,0.615384615,1,0.913818033,1,0.6,0.6,2.054054054,0.486842105,1.666666667,6,4,0.066666667,0.666666667,0,5
120,15,0.655610068,0.428571429,9,11,1,1,9.92,1.00E+300,1,3.64,0.2,1,0.810940917,0.988571435,0.4,1,0.613756777,1,0.461538462,0.461538462,2.810810811,0.355769231,2.166666667,6,7,0.08974359,1.166666667,1,5
121,15,0.3086067,0.181818182,9,9,0.81,0.54,6.03,3.33E+299,0.73,2.75,0,0.99,0.441208873,0.981999549,0.8,0.5,0.983847597,0.5,0.375,0.1875,1.324324324,0.755102041,1.333333333,3,2,0.041666667,0.333333333,0,3.5
122,15,0.142133811,0.125,19,35,0.88,0.53,6.81,3.33E+299,0.78,2.82,0,0.99,0.412733516,0.966930998,0.333333333,0.51,0.105048791,0.5,0.230769231,0.115384615,3.243243243,0.308333333,2.166666667,3,7,0.08974359,1.166666667,1,4
123,15,0.774596669,0.6,4,4,1,1,9.92,1.00E+300,1,3.64,0.2,1,0.850793008,0.991401225,0.666666667,1,0.678417665,1,0.6,0.6,1.837837838,0.544117647,1.666666667,6,4,0.066666667,0.666666667,0,5
124,15,0.666666667,0.5,4,4,0.95,0.89,9.38,8.33E+299,0.95,3.39,0.4,0.97,0.684335359,0.986521686,1,0.67,0.988189394,0.666666667,0.666666667,0.444444444,1.108108108,0.902439024,1,4,0,0,0,0,4
125,15,0.3086067,0.181818182,9,9,0.86,0.63,6.86,5.00E+299,0.77,2.89,0,0.95,0.551370392,0.981744147,0.8,0.51,0.976385378,0.5,0.375,0.1875,1.243243243,0.804347826,1.333333333,3,2,0.041666667,0.333333333,0,5
126,15,0.721687836,0.5,4,4,0.97,0.88,9.2,8.33E+299,0.93,3.41,0.6,0.98,0.778142986,0.99277762,0.8,0.84,0.693474543,0.833333333,0.625,0.520833333,1.405405405,0.711538462,1.333333333,5,2,0.041666667,0.333333333,0,5
127,15,1,1,0,0,1,1,9.92,1.00E+300,1,3.64,0.6,1,1,1,1,1,1,1,1,1,1,1,1,6,0,0,0,0,5
128,15,0.433012702,0.222222222,8,8,0.83,0.51,6.1,3.33E+299,0.71,2.63,0,0.93,0.475486864,0.973273807,0.888888889,0.47,0.932793091,0.5,0.5,0.25,1,1,1,3,0,0,0,0,3
129,15,0.730296743,0.571428571,3,3,0.93,0.88,9.03,8.33E+299,0.9,3.34,0.4,0.96,0.72928487,0.991630643,1.142857143,0.67,0.969827054,0.666666667,0.8,0.533333333,0.891891892,1.121212121,0.833333333,4,1,0.033333333,0.166666667,0,4
130,15,0.40824829,0.222222222,14,14,0.92,0.86,8.39,8.33E+299,0.9,3.34,0,1,0.64229033,0.971474538,0.421052632,0.86,0.732817611,0.833333333,0.294117647,0.245098039,3.459459459,0.2890625,2.833333333,5,11,0.107843137,1.833333333,0,5
131,15,0.400320385,0.235294118,16,22,0.96,0.89,8.77,8.33E+299,0.91,3.45,0,1,0.553090987,0.971531719,0.347826087,0.67,0.256746587,0.666666667,0.285714286,0.19047619,3.513513514,0.284615385,2.333333333,4,8,0.095238095,1.333333333,1,5
132,15,0.33968311,0.230769231,11,13,0.91,0.64,8.13,5.00E+299,0.85,2.99,0,0.98,0.385542237,0.973647699,0.666666667,0.47,0.238452443,0.5,0.333333333,0.166666667,1.567567568,0.637931034,1.5,3,3,0.055555556,0.5,0,4
133,15,0.13074409,0.052631579,27,41,0.88,0.58,7.58,3.33E+299,0.79,2.85,0,0.97,0.310988285,0.934024197,0.181818182,0.39,0.197442991,0.333333333,0.060606061,0.02020202,4.378378378,0.228395062,5.5,2,27,0.136363636,4.5,0,4.5
134,15,0.547722558,0.375,5,5,0.88,0.75,7.13,6.67E+299,0.8,3.16,0.2,0.94,0.66949754,0.984193713,1,0.67,0.540678773,0.666666667,0.666666667,0.444444444,0.891891892,1.121212121,1,4,0,0,0,0,4.5
135,15,0.387298335,0.230769231,10,10,0.89,0.74,7.24,6.67E+299,0.85,3.14,0,1,0.529129437,0.977539935,0.615384615,0.67,0.539389652,0.666666667,0.363636364,0.242424242,1.783783784,0.560606061,1.833333333,4,5,0.075757576,0.833333333,0,4.5
136,15,0.9258201,0.857142857,1,1,1,1,9.92,1.00E+300,1,3.64,0.4,1,0.943843852,0.997135418,0.888888889,1,0.999218814,1,0.857142857,0.857142857,1.189189189,0.840909091,1.166666667,6,1,0.023809524,0.166666667,0,3.5
137,15,1,1,0,0,1,1,9.92,1.00E+300,1,3.64,0.6,1,1,1,1,1,1,1,1,1,1,1,1,6,0,0,0,0,5
138,15,0.365148372,0.222222222,7,7,0.85,0.65,6.55,5.00E+299,0.8,2.97,0,0.92,0.626353355,0.97264962,1,0.53,0.900783043,0.5,0.5,0.25,0.972972973,1.027777778,1,3,0,0,0,0,3.5
139,15,1,1,0,0,1,1,9.92,1.00E+300,1,3.64,0.6,1,1,1,1,1,1,1,1,1,1,1,1,6,0,0,0,0,5
140,15,1,1,0,0,1,1,9.92,1.00E+300,1,3.64,0.6,1,1,1,1,1,1,1,1,1,1,1,1,6,0,0,0,0,5
141,15,0.774596669,0.545454545,4,4,1,1,9.92,1.00E+300,1,3.64,0.2,1,0.858932702,0.991662852,0.666666667,1,0.667863229,1,0.6,0.6,1.810810811,0.552238806,1.666666667,6,4,0.066666667,0.666666667,0,5
142,15,0.774596669,0.6,4,4,1,1,9.92,1.00E+300,1,3.64,0.2,1,0.850793008,0.991401225,0.666666667,1,0.678417665,1,0.6,0.6,1.837837838,0.544117647,1.666666667,6,4,0.066666667,0.666666667,0,5
143,15,0.77151675,0.625,3,3,0.94,0.88,9.03,8.33E+299,0.9,3.34,0.6,0.98,0.824267231,0.993643648,0.888888889,0.84,0.996381509,0.833333333,0.714285714,0.595238095,1.216216216,0.822222222,1.166666667,5,1,0.023809524,0.166666667,0,5
144,15,0.522232968,0.25,16,16,0.97,0.89,9.6,8.33E+299,0.97,3.41,0,1,0.660666802,0.981139938,0.363636364,0.84,0.955958884,0.833333333,0.263157895,0.219298246,3.567567568,0.28030303,3.166666667,5,13,0.114035088,2.166666667,0,5
145,16,0.279145263,0.142857143,23,35,0.83,0.57,6.33,4.62E+299,0.73,2.7,0,0.98,0.397470609,0.99023341,1.714285714,0.21,0.436538079,0.307692308,0.363636364,0.111888112,0.524822695,1.905405405,0.846153846,4,2,0.013986014,0.153846154,1,2
146,16,0.464207083,0.294117647,18,26,0.77,0.63,7.28,5.38E+299,0.72,2.79,0,0.97,0.726057478,0.988649195,2.4,0.71,0.554192226,0.384615385,0.625,0.240384615,0.312056738,3.204545455,0.615384615,5,5,0.048076923,0.384615385,1,3
147,16,0.629600188,0.473684211,16,26,0.99,0.95,10.13,9.23E+299,0.99,3.49,0.333333333,1,0.679481657,0.991267065,0.96,0.6,0.972934573,0.692307692,0.642857143,0.445054945,1.09929078,0.909677419,1.076923077,9,1,0.005494505,0.076923077,0,5
148,16,0.372193684,0.263157895,21,31,0.86,0.71,7.82,6.15E+299,0.76,2.97,0.111111111,0.99,0.546992087,0.99145234,1.6,0.4,0.97589029,0.461538462,0.5,0.230769231,0.638297872,1.566666667,0.923076923,6,1,0.006410256,0.076923077,1,4.5
149,16,0.479233838,0.277777778,20,28,0.82,0.67,6.86,6.15E+299,0.73,2.84,0.111111111,0.99,0.621736219,0.993878401,1.411764706,0.63,0.677057748,0.461538462,0.6,0.276923077,0.574468085,1.740740741,0.769230769,6,3,0.023076923,0.230769231,0,4
150,16,0.379868588,0.25,22,34,0.8,0.56,5.78,4.62E+299,0.67,2.66,0,0.97,0.566182693,0.993377103,1.714285714,0.6,0.517558443,0.461538462,0.545454545,0.251748252,0.496453901,2.014285714,0.846153846,6,2,0.013986014,0.153846154,1,2.5
151,16,0.529640898,0.291666667,22,32,0.88,0.71,8.02,6.15E+299,0.81,2.96,0,0.99,0.710774062,0.994286172,0.96,0.75,0.996566944,0.615384615,0.444444444,0.273504274,1.035460993,0.965753425,1.384615385,8,5,0.021367521,0.384615385,1,5
152,16,0.65279121,0.4375,13,19,0.94,0.81,8.72,6.92E+299,0.87,3.16,0.277777778,0.98,0.634401294,0.991262614,1.846153846,0.45,0.953742923,0.538461538,0.777777778,0.418803419,0.546099291,1.831168831,0.692307692,7,4,0.034188034,0.307692308,1,5
153,16,0.348155312,0.214285714,17,29,0.7,0.45,5.38,3.08E+299,0.53,2.44,0,0.78,0.527421403,0.924533183,4,0.32,0.805403835,0.230769231,0.75,0.173076923,0.163120567,6.130434783,0.307692308,3,9,0.173076923,0.692307692,1,2
154,16,0.419891105,0.263157895,20,28,0.75,0.44,5.34,3.08E+299,0.62,2.41,0.111111111,0.99,0.721658973,0.993743255,1.714285714,0.72,0.66959198,0.461538462,0.5,0.230769231,0.624113475,1.602272727,0.923076923,6,1,0.006410256,0.076923077,1,4.5
155,16,0.241402275,0.181818182,24,36,0.86,0.65,6.9,5.38E+299,0.74,2.86,0.055555556,0.98,0.431043856,0.983462659,1.411764706,0.24,0.31068168,0.307692308,0.333333333,0.102564103,0.567375887,1.7625,0.923076923,4,1,0.006410256,0.076923077,0,3
156,16,0.201007563,0.142857143,18,32,0.64,0.34,4.97,1.82E+299,0.54,2.18,0,0.76,0.449821969,0.957046239,4,0.3,0.867758281,0.230769231,0.75,0.173076923,0.163120567,6.130434783,0.307692308,3,9,0.173076923,0.692307692,1,2.5
157,16,0.123091491,0.071428571,19,33,0.65,0.28,4.38,7.69E+298,0.47,2.07,0,0.55,0.15536538,0.871346302,4.8,0.07,0.507612589,0.153846154,0.666666667,0.102564103,0.092198582,10.84615385,0.230769231,2,10,0.256410256,0.769230769,1,1.5
158,16,0.743304622,0.409090909,18,20,0.95,0.85,8.87,7.69E+299,0.89,3.28,0.222222222,0.99,0.765674655,0.996961493,0.8,0.84,0.937519502,0.692307692,0.5625,0.389423077,1.14893617,0.87037037,1.230769231,9,3,0.014423077,0.230769231,1,5
159,16,0.314918329,0.157894737,22,32,0.85,0.59,7.29,4.62E+299,0.78,2.77,0.055555556,0.99,0.314333769,0.988778722,1.846153846,0.24,0.823547352,0.307692308,0.4,0.123076923,0.460992908,2.169230769,0.769230769,4,3,0.023076923,0.230769231,1,2.5
160,16,0.341881729,0.217391304,24,36,0.89,0.64,7.66,4.62E+299,0.8,2.86,0,0.97,0.567912097,0.982209836,1.142857143,0.41,0.645801153,0.384615385,0.357142857,0.137362637,0.723404255,1.382352941,1.076923077,5,1,0.005494505,0.076923077,0,3.5
161,16,0.406181197,0.294117647,18,28,0.71,0.4,5.75,2.31E+299,0.63,2.35,0,0.94,0.509245314,0.974989464,1.846153846,0.58,0.466804924,0.384615385,0.625,0.240384615,0.34751773,2.87755102,0.615384615,5,5,0.048076923,0.384615385,0,2
162,16,0.337963185,0.291666667,31,57,0.79,0.55,6.24,3.85E+299,0.68,2.61,0.111111111,0.99,0.621391716,0.980689724,1,0.77,0.631485973,0.538461538,0.4375,0.235576923,1.056737589,0.946308725,1.230769231,7,3,0.014423077,0.230769231,0,2.5
163,16,0.071066905,0.052631579,23,37,0.66,0.46,5.3,3.08E+299,0.54,2.29,0,0.96,0.40250735,0.98001344,3,0.2,0.144605555,0.153846154,0.333333333,0.051282051,0.283687943,3.525,0.461538462,2,7,0.08974359,0.538461538,1,1
164,16,0.224733287,0.1875,22,38,0.8,0.41,6.21,1.54E+299,0.67,2.39,0.055555556,0.95,0.466817208,0.973149781,2.4,0.27,0.408830814,0.230769231,0.5,0.115384615,0.340425532,2.9375,0.461538462,3,7,0.08974359,0.538461538,1,3
165,16,0.100503782,0.066666667,20,34,0.61,0.34,4.08,2.31E+299,0.49,2.06,0,0.62,0.223660013,0.906255591,4.8,0.15,0.261641271,0.153846154,0.666666667,0.102564103,0.092198582,10.84615385,0.230769231,2,10,0.256410256,0.769230769,1,2
166,16,0.197385508,0.176470588,20,34,0.72,0.46,5.3,3.08E+299,0.59,2.25,0.055555556,0.87,0.49700276,0.963688823,3.428571429,0.27,0.312415112,0.230769231,0.6,0.138461538,0.19858156,5.035714286,0.384615385,3,8,0.123076923,0.615384615,1,3.5
167,16,0.497468338,0.266666667,17,25,0.84,0.65,7.73,5.38E+299,0.77,2.82,0.111111111,0.95,0.17305447,0.985579274,3,0.13,0.998388232,0.307692308,0.666666667,0.205128205,0.290780142,3.43902439,0.461538462,4,7,0.08974359,0.538461538,1,2.5
168,16,0.53935989,0.466666667,14,24,0.88,0.78,8.15,6.92E+299,0.79,3.11,0.166666667,0.99,0.724269773,0.982254104,1.846153846,0.53,0.999347321,0.538461538,0.777777778,0.418803419,0.539007092,1.855263158,0.692307692,7,4,0.034188034,0.307692308,1,5
169,16,0.739573997,0.5,11,15,0.92,0.83,8.87,7.69E+299,0.88,3.2,0.222222222,0.99,0.717950854,0.994967338,1.846153846,0.45,0.999100392,0.538461538,0.875,0.471153846,0.574468085,1.740740741,0.615384615,7,5,0.048076923,0.384615385,1,4
170,16,0.40824829,0.227272727,23,33,0.88,0.7,8.35,6.15E+299,0.85,2.96,0.166666667,0.99,0.307928551,0.989503924,1.333333333,0.2,0.77394648,0.384615385,0.384615385,0.147928994,0.70212766,1.424242424,1,5,0,0,0,1,4
171,16,0.603022689,0.294117647,17,21,0.88,0.75,8.45,6.92E+299,0.83,3.04,0.111111111,0.98,0.465524133,0.989240813,2.181818182,0.33,0.99642652,0.384615385,0.625,0.240384615,0.489361702,2.043478261,0.615384615,5,5,0.048076923,0.384615385,1,2
172,16,0.464207083,0.294117647,18,26,0.67,0.44,4.59,2.31E+299,0.49,2.25,0,0.96,0.661829731,0.986987334,2,0.65,0.622714137,0.461538462,0.6,0.276923077,0.446808511,2.238095238,0.769230769,6,3,0.023076923,0.230769231,1,4.5
173,16,0.427141071,0.212121212,33,47,0.98,0.9,9.85,8.46E+299,0.98,3.41,0,1,0.703053082,0.987552062,0.774193548,0.6,0.859377093,0.538461538,0.304347826,0.163879599,1.319148936,0.758064516,1.769230769,7,10,0.033444816,0.769230769,1,4.5
174,17,0.453742606,0.266666667,17,27,0.88,0.67,7.69,5.71E+299,0.81,2.93,0.333333333,0.98,0.530480511,0.995265685,0.346153846,0.54,0.999249096,0.571428571,0.363636364,0.207792208,3.043478261,0.328571429,1.571428571,4,4,0.051948052,0.571428571,2,4.5
175,17,0.356753034,0.16,30,48,1,1,8.95,8.57E+299,0.94,3.39,0,0.99,0.571928358,0.989211317,0.272727273,0.71,0.130453163,0.571428571,0.222222222,0.126984127,4.130434783,0.242105263,2.571428571,4,11,0.087301587,1.571428571,2,5
176,17,0.341881729,0.2,19,39,0.77,0.58,6.17,4.29E+299,0.62,2.66,0,0.96,0.39014766,0.965982118,0.642857143,0.46,0.217531272,0.428571429,0.375,0.160714286,1.543478261,0.647887324,1.142857143,3,1,0.017857143,0.142857143,0,5
177,17,0.43643578,0.238095238,35,91,0.94,0.81,8.81,7.14E+299,0.89,3.23,0,0.99,0.629572764,0.980858992,0.236842105,0.84,0.795705487,0.714285714,0.3125,0.223214286,4.673913043,0.213953488,2.285714286,5,9,0.080357143,1.285714286,2,5
178,17,0.428571429,0.25,17,23,0.97,0.83,8.78,7.14E+299,0.93,3.27,0.333333333,0.98,0.488416112,0.984224874,0.409090909,0.47,0.476335346,0.571428571,0.307692308,0.175824176,2.652173913,0.37704918,1.857142857,4,6,0.065934066,0.857142857,1,5
179,17,0.467707173,0.235294118,19,25,0.84,0.68,7.88,5.71E+299,0.8,2.81,0,0.95,0.601549547,0.992607018,0.45,0.56,0.782785321,0.571428571,0.363636364,0.207792208,2.108695652,0.474226804,1.571428571,4,4,0.051948052,0.571428571,1,5
180,17,0.330790708,0.176470588,22,42,0.85,0.68,7.04,5.71E+299,0.79,2.86,0.166666667,0.97,0.432694352,0.985054916,0.409090909,0.35,0.084688532,0.428571429,0.25,0.107142857,2.369565217,0.422018349,1.714285714,3,5,0.05952381,0.714285714,1,5
181,17,0.487950036,0.307692308,10,12,0.82,0.68,7.39,5.71E+299,0.75,2.8,0,0.98,0.536188742,0.98351253,0.6,0.5,0.466696863,0.571428571,0.444444444,0.253968254,1.565217391,0.638888889,1.285714286,4,2,0.031746032,0.285714286,1,5
182,17,0.377964473,0.210526316,18,22,0.9,0.8,8.18,7.14E+299,0.87,3.1,0.166666667,0.98,0.413740583,0.991306828,0.36,0.51,0.998507919,0.571428571,0.266666667,0.152380952,3.108695652,0.321678322,2.142857143,4,8,0.076190476,1.142857143,2,5
183,17,0.445435403,0.217391304,31,59,0.9,0.81,8.54,7.14E+299,0.86,3.15,0.166666667,0.98,0.600006495,0.991296801,0.272727273,0.7,0.438032273,0.714285714,0.294117647,0.210084034,4.130434783,0.242105263,2.428571429,5,10,0.084033613,1.428571429,1,5
184,17,0.629940788,0.3125,17,23,0.89,0.76,8.19,7.14E+299,0.84,3.03,0.666666667,1,0.736999929,0.995252061,0.45,0.7,0.989634067,0.714285714,0.416666667,0.297619048,2.717391304,0.368,1.714285714,5,5,0.05952381,0.714285714,1,5
185,17,0.6172134,0.444444444,5,5,0.76,0.65,7,5.71E+299,0.72,2.72,0.166666667,0.94,0.617330718,0.988574596,1.125,0.5,0.842791357,0.571428571,0.666666667,0.380952381,0.847826087,1.179487179,0.857142857,4,1,0.023809524,0.142857143,0,4.5
186,17,0.491303684,0.272727273,14,22,0.7,0.56,5.35,4.29E+299,0.59,2.6,0.166666667,0.96,0.289393568,0.988447946,0.692307692,0.35,0.998112561,0.428571429,0.428571429,0.183673469,1.760869565,0.567901235,1,3,0,0,0,0,5
187,17,0.377964473,0.230769231,10,10,0.89,0.8,7.82,7.14E+299,0.85,3.12,0,0.98,0.489662015,0.985058723,0.9,0.48,0.135704859,0.428571429,0.375,0.160714286,1.086956522,0.92,1.142857143,3,1,0.017857143,0.142857143,0,4
188,17,0.253546276,0.153846154,15,21,0.81,0.58,6.95,4.29E+299,0.76,2.63,0,0.91,0.371287005,0.972432853,0.818181818,0.31,0.105664636,0.285714286,0.285714286,0.081632653,0.97826087,1.022222222,1,2,0,0,0,0,5
189,17,0.680336051,0.357142857,12,14,0.9,0.78,8.27,7.14E+299,0.83,3.11,0.5,0.99,0.689659374,0.995013299,0.529411765,0.68,0.994875127,0.714285714,0.5,0.357142857,2,0.5,1.428571429,5,3,0.042857143,0.428571429,1,5
190,17,0.509175077,0.294117647,16,20,1,1,9.18,8.57E+299,0.9,3.33,0.166666667,1,0.704033635,0.992790272,0.391304348,0.88,0.89293509,0.714285714,0.333333333,0.238095238,2.891304348,0.345864662,2.142857143,5,8,0.076190476,1.142857143,1,5
191,17,0.271537693,0.142857143,18,30,0.79,0.56,6.52,4.29E+299,0.71,2.57,0,0.91,0.426893764,0.953221588,0.75,0.36,-0.038768666,0.285714286,0.285714286,0.081632653,1.130434783,0.884615385,1,2,0,0,0,0,5
192,17,0.385758375,0.230769231,15,21,0.79,0.56,6.6,4.29E+299,0.71,2.64,0.333333333,0.96,0.313969883,0.978622319,0.6,0.28,0.764880664,0.428571429,0.428571429,0.183673469,1.673913043,0.597402597,1,3,0,0,0,1,5
193,17,0.253546276,0.181818182,13,21,0.79,0.47,6.59,2.86E+299,0.76,2.5,0,0.95,0.389383012,0.978496198,0.818181818,0.3,0.044449367,0.285714286,0.333333333,0.095238095,1.173913043,0.851851852,0.857142857,2,1,0.023809524,0.142857143,0,3.5
194,17,0.46291005,0.3,7,7,0.82,0.57,7.17,4.29E+299,0.7,2.69,0.166666667,0.92,0.704298267,0.977478405,1,0.67,0.764431642,0.571428571,0.571428571,0.326530612,0.869565217,1.15,1,4,0,0,0,0,3.5
195,17,0.34503278,0.25,17,27,0.94,0.71,8.91,5.71E+299,0.88,3.11,0.166666667,0.99,0.593359369,0.985560726,0.45,0.66,0.522661071,0.571428571,0.307692308,0.175824176,2.695652174,0.370967742,1.857142857,4,6,0.065934066,0.857142857,0,5
196,17,0.509175077,0.357142857,14,20,0.92,0.81,8.79,7.14E+299,0.87,3.17,0.333333333,0.99,0.533320333,0.995110762,0.45,0.66,0.999721254,0.714285714,0.454545455,0.324675325,2.456521739,0.407079646,1.571428571,5,4,0.051948052,0.571428571,1,5
197,17,0.157622081,0.086956522,22,26,0.84,0.53,7.25,2.86E+299,0.79,2.68,0,0.98,0.475352359,0.983396582,0.45,0.41,0.940675859,0.285714286,0.125,0.035714286,2.391304348,0.418181818,2.285714286,2,9,0.080357143,1.285714286,0,5
198,17,0.400891863,0.210526316,29,61,0.84,0.68,7.8,5.71E+299,0.81,2.86,0,0.99,0.48607597,0.991448112,0.333333333,0.57,0.930847547,0.571428571,0.307692308,0.175824176,3.847826087,0.259887006,1.857142857,4,6,0.065934066,0.857142857,0,5
199,17,0.21821789,0.111111111,8,8,0.56,0.35,3.97,1.43E+299,0.44,2,0,0.85,0.163518476,0.954844375,1.8,0.23,0.70499924,0.285714286,0.666666667,0.19047619,0.347826087,2.875,0.428571429,2,4,0.19047619,0.571428571,0,0
200,17,0.422577127,0.2,15,17,0.79,0.59,6.91,4.29E+299,0.73,2.7,0,0.98,0.606212425,0.989930175,0.6,0.53,0.807608027,0.428571429,0.272727273,0.116883117,1.760869565,0.567901235,1.571428571,3,4,0.051948052,0.571428571,0,5
201,17,0.550688792,0.285714286,26,42,1,1,9.18,8.57E+299,0.9,3.33,0,1,0.668840625,0.986818718,0.321428571,0.88,0.954243887,0.857142857,0.352941176,0.302521008,3.760869565,0.265895954,2.428571429,6,10,0.084033613,1.428571429,0,5
202,17,0.473803541,0.153846154,34,62,0.94,0.88,8.19,7.14E+299,0.84,3.03,0,1,0.703443807,0.987553108,0.219512195,0.74,0.98428102,0.714285714,0.25,0.178571429,4.913043478,0.203539823,2.857142857,5,13,0.092857143,1.857142857,3,5
203,21,0.075377836,0.038461538,26,28,0.82,0.51,5.85,3.33E+299,0.73,2.69,0,0.98,0.370717651,0.977151989,0.47826087,0.26,-0.013797749,0.222222222,0.117647059,0.026143791,2.482142857,0.402877698,1.888888889,2,8,0.052287582,0.888888889,1,2
204,21,0.171498585,0.117647059,17,21,0.82,0.51,6.36,3.33E+299,0.7,2.69,0,0.92,0.509194195,0.978736732,0.523809524,0.4,-0.028262469,0.333333333,0.272727273,0.090909091,1.803571429,0.554455446,1.222222222,3,2,0.02020202,0.222222222,2,4
205,21,0.559016994,0.384615385,8,8,0.94,0.88,8.11,8.33E+299,0.91,3.41,0.285714286,1,0.763184011,0.987802323,0.846153846,0.64,0.843850925,0.666666667,0.545454545,0.363636364,1.375,0.727272727,1.222222222,6,2,0.02020202,0.222222222,0,5
206,21,0.335410197,0.214285714,26,36,0.96,0.89,8.27,8.33E+299,0.93,3.45,0,1,0.675165823,0.983294879,0.282051282,0.88,0.223084234,0.777777778,0.259259259,0.201646091,4.285714286,0.233333333,3,7,18,0.074074074,2,2,5
207,21,0.40824829,0.222222222,7,7,0.7,0.48,5.28,3.33E+299,0.58,2.43,0,0.83,0.539110482,0.954455523,1.833333333,0.27,0.973740189,0.333333333,0.75,0.25,0.375,2.666666667,0.444444444,3,5,0.138888889,0.555555556,0,2
208,21,0.098058068,0.058823529,17,19,0.84,0.54,6.26,3.33E+299,0.69,2.81,0,0.98,0.47779261,0.975051626,0.785714286,0.34,-0.019628938,0.222222222,0.181818182,0.04040404,1.571428571,0.636363636,1.222222222,2,2,0.02020202,0.222222222,0,3
209,21,0.790569415,0.625,3,3,0.94,0.88,7.99,8.33E+299,0.91,3.41,0.428571429,0.99,0.860217882,0.99179993,1.375,0.62,0.997170882,0.666666667,1,0.666666667,0.678571429,1.473684211,0.666666667,6,3,0.055555556,0.333333333,0,5
210,21,0.5,0.333333333,8,8,0.94,0.88,8.11,8.33E+299,0.91,3.41,0.142857143,1,0.706536754,0.972932749,1,0.58,0.634977816,0.555555556,0.555555556,0.308641975,1.142857143,0.875,1,5,0,0,0,0,5
211,21,0.790569415,0.625,3,3,0.94,0.88,7.99,8.33E+299,0.91,3.41,0.428571429,0.99,0.860217882,0.99179993,1.375,0.62,0.997170882,0.666666667,1,0.666666667,0.678571429,1.473684211,0.666666667,6,3,0.055555556,0.333333333,0,5
212,21,0.612372436,0.375,5,5,0.86,0.74,7.01,6.67E+299,0.8,3.11,0.142857143,0.94,0.717371532,0.977585034,1.833333333,0.49,0.993660131,0.444444444,1,0.444444444,0.446428571,2.24,0.444444444,4,5,0.138888889,0.555555556,0,3.5
213,21,0.668153105,0.5,5,5,0.94,0.88,8.11,8.33E+299,0.91,3.41,0.285714286,1,0.820525433,0.989705149,1.1,0.62,0.897487863,0.666666667,0.75,0.5,0.910714286,1.098039216,0.888888889,6,1,0.013888889,0.111111111,0,5
